"","Gene","Ranksum","Rankcount","thresh","thresh.val","total.iter"
"4345","SLC12A2",12813,43,"easy",0.05,200
"4346","SLC17A8",5779,14,"easy",0.05,200
"4347","AKR1B10",11745,128,"easy",0.05,200
"4348","CA5B",526,1,"easy",0.05,200
"4349","NDRG4",9612,42,"easy",0.05,200
"4350","MT1M",1305,4,"easy",0.05,200
"4351","PMFBP1",3108,8,"easy",0.05,200
"4352","HTR4",7274,22,"easy",0.05,200
"4353","FN1",1022,2,"easy",0.05,200
"4354","METTL27",747,2,"easy",0.05,200
"4355","EFCAB1",331,1,"easy",0.05,200
"4356","SLC45A3",292,1,"easy",0.05,200
"4357","DYRK3",1869,5,"easy",0.05,200
"4358","RWDD4",867,2,"easy",0.05,200
"4359","HRC",5791,16,"easy",0.05,200
"4360","ZDHHC24",4274,14,"easy",0.05,200
"4361","MUC7",26184,99,"easy",0.05,200
"4362","EPHB1",1679,9,"easy",0.05,200
"4363","CCNYL1",649,1,"easy",0.05,200
"4364","PF4V1",742,2,"easy",0.05,200
"4365","CFHR3",14400,54,"easy",0.05,200
"4366","SDR16C5",6741,34,"easy",0.05,200
"4367","KLK1",4334,17,"easy",0.05,200
"4368","PPP1R27",2926,7,"easy",0.05,200
"4369","BEND4",641,1,"easy",0.05,200
"4370","EPS8L3",1460,6,"easy",0.05,200
"4371","CEACAM20",2037,4,"easy",0.05,200
"4372","PRF1",25456,136,"easy",0.05,200
"4373","GRM1",16608,114,"easy",0.05,200
"4374","CYP4F12",2052,4,"easy",0.05,200
"4375","SERPINB5",2190,8,"easy",0.05,200
"4376","TP63",1581,4,"easy",0.05,200
"4377","STOML3",2196,5,"easy",0.05,200
"4378","SHISA2",717,1,"easy",0.05,200
"4379","P2RX3",2224,5,"easy",0.05,200
"4380","ALB",6621,121,"easy",0.05,200
"4381","NPHS1",488,1,"easy",0.05,200
"4382","LRRC31",1009,5,"easy",0.05,200
"4383","NPAP1",350,1,"easy",0.05,200
"4384","CDC25A",287,1,"easy",0.05,200
"4385","TCAF2",2102,6,"easy",0.05,200
"4386","CYP2E1",20595,97,"easy",0.05,200
"4387","NDUFAF2",1101,3,"easy",0.05,200
"4388","SIMC1",419,1,"easy",0.05,200
"4389","ALPG",4690,11,"easy",0.05,200
"4390","PNLDC1",203,1,"easy",0.05,200
"4391","NXF2B",1404,6,"easy",0.05,200
"4392","EOGT",2770,8,"easy",0.05,200
"4393","GBP4",12741,36,"easy",0.05,200
"4394","CFH",308,1,"easy",0.05,200
"4395","SPAG6",12410,37,"easy",0.05,200
"4396","GNLY",3246,10,"easy",0.05,200
"4397","FLT3LG",3898,9,"easy",0.05,200
"4398","FAM71A",28522,164,"easy",0.05,200
"4399","MAJIN",688,3,"easy",0.05,200
"4400","KLHL40",27755,115,"easy",0.05,200
"4401","RHOQ",10416,30,"easy",0.05,200
"4402","CSMD1",1684,4,"easy",0.05,200
"4403","ZNF101",22620,80,"easy",0.05,200
"4404","MYCN",575,1,"easy",0.05,200
"4405","GGT2",1968,7,"easy",0.05,200
"4406","DSG4",12990,49,"easy",0.05,200
"4407","CFAP126",708,2,"easy",0.05,200
"4408","LGALSL",8810,32,"easy",0.05,200
"4409","CHRM3",4316,12,"easy",0.05,200
"4410","CAPN9",1364,4,"easy",0.05,200
"4411","MTSS2",3946,8,"easy",0.05,200
"4412","CDH10",1638,8,"easy",0.05,200
"4413","E2F6",4126,10,"easy",0.05,200
"4414","SLC15A1",137,1,"easy",0.05,200
"4415","SERPINA11",21402,82,"easy",0.05,200
"4416","PHOSPHO1",275,1,"easy",0.05,200
"4417","PPBP",4492,14,"easy",0.05,200
"4418","FCRL4",222,1,"easy",0.05,200
"4419","WNT7B",1190,2,"easy",0.05,200
"4420","BPIFC",2117,4,"easy",0.05,200
"4421","ZIC1",3920,14,"easy",0.05,200
"4422","CMTM8",3219,9,"easy",0.05,200
"4423","SPOCD1",2012,5,"easy",0.05,200
"4424","KRTAP11-1",1083,4,"easy",0.05,200
"4425","REN",280,1,"easy",0.05,200
"4426","EGR3",16956,199,"easy",0.05,200
"4427","HAPLN3",8569,25,"easy",0.05,200
"4428","ARMC4",12391,38,"easy",0.05,200
"4429","CLDN6",897,3,"easy",0.05,200
"4430","SOX2",12422,72,"easy",0.05,200
"4431","IFI35",7878,18,"easy",0.05,200
"4432","MECOM",550,1,"easy",0.05,200
"4433","CXCL3",5927,21,"easy",0.05,200
"4434","PSMB8",464,1,"easy",0.05,200
"4435","PLA2G4E",4149,15,"easy",0.05,200
"4436","CELF2",1780,3,"easy",0.05,200
"4437","NCKAP1",17583,63,"easy",0.05,200
"4438","MYO6",285,1,"easy",0.05,200
"4439","SFRP4",567,1,"easy",0.05,200
"4440","CENPV",1006,2,"easy",0.05,200
"4441","GLB1L3",3201,17,"easy",0.05,200
"4442","KLHL6",569,1,"easy",0.05,200
"4443","SERPINC1",4669,132,"easy",0.05,200
"4444","FGFBP1",824,2,"easy",0.05,200
"4445","ZAN",12088,200,"easy",0.05,200
"4446","IL1RL2",1494,5,"easy",0.05,200
"4447","SPINK2",3457,10,"easy",0.05,200
"4448","ARHGEF5",773,2,"easy",0.05,200
"4449","NEXMIF",668,1,"easy",0.05,200
"4450","MAP2",1152,3,"easy",0.05,200
"4451","DOCK2",3110,7,"easy",0.05,200
"4452","IL16",5342,15,"easy",0.05,200
"4453","PLXND1",1108,2,"easy",0.05,200
"4454","KLRG1",2807,8,"easy",0.05,200
"4455","NR6A1",3044,8,"easy",0.05,200
"4456","ALOX12B",174,1,"easy",0.05,200
"4457","CD248",1048,3,"easy",0.05,200
"4458","DES",12228,46,"easy",0.05,200
"4459","EN1",777,3,"easy",0.05,200
"4460","RFX8",7182,24,"easy",0.05,200
"4461","KCNQ2",247,1,"easy",0.05,200
"4462","AQP5",29910,129,"easy",0.05,200
"4463","KCNH7",1106,3,"easy",0.05,200
"4464","TNFSF4",9803,30,"easy",0.05,200
"4465","FANCB",456,1,"easy",0.05,200
"4466","MAPK6",16096,45,"easy",0.05,200
"4467","SERPINA7",4473,13,"easy",0.05,200
"4468","KLHDC7A",699,1,"easy",0.05,200
"4469","DENND4A",643,2,"easy",0.05,200
"4470","CHAT",111,1,"easy",0.05,200
"4471","SRGAP3",1249,4,"easy",0.05,200
"4472","C10orf71",22576,141,"easy",0.05,200
"4473","ICAM5",1194,3,"easy",0.05,200
"4474","USP17L4",1719,4,"easy",0.05,200
"4475","ADAMTS9",2393,7,"easy",0.05,200
"4476","FABP4",317,1,"easy",0.05,200
"4477","AMPD1",433,1,"easy",0.05,200
"4478","PYGO1",666,2,"easy",0.05,200
"4479","CASP14",5656,19,"easy",0.05,200
"4480","PGAP1",2447,6,"easy",0.05,200
"4481","CYP8B1",771,2,"easy",0.05,200
"4482","IL1A",3226,10,"easy",0.05,200
"4483","ARHGEF4",759,2,"easy",0.05,200
"4484","GCSH",7693,21,"easy",0.05,200
"4485","TMEM156",3849,11,"easy",0.05,200
"4486","C16orf91",1509,5,"easy",0.05,200
"4487","SMTNL1",12641,34,"easy",0.05,200
"4488","PDE1C",3401,10,"easy",0.05,200
"4489","TMEM30B",592,1,"easy",0.05,200
"4490","IL17RB",306,1,"easy",0.05,200
"4491","MAK16",338,1,"easy",0.05,200
"4492","PGF",198,1,"easy",0.05,200
"4493","SAMD3",20651,66,"easy",0.05,200
"4494","SI",9042,25,"easy",0.05,200
"4495","ADAM28",4580,12,"easy",0.05,200
"4496","MCCD1",306,1,"easy",0.05,200
"4497","AADAT",19589,73,"easy",0.05,200
"4498","ZFYVE28",403,1,"easy",0.05,200
"4499","SDK2",343,1,"easy",0.05,200
"4500","IL2RA",1482,3,"easy",0.05,200
"4501","CASZ1",426,1,"easy",0.05,200
"4502","GCOM1",2492,8,"easy",0.05,200
"4503","ETV3",1341,3,"easy",0.05,200
"4504","PTGS2",9817,200,"easy",0.05,200
"4505","EHF",237,1,"easy",0.05,200
"4506","PTK2B",3604,10,"easy",0.05,200
"4507","SYT5",2870,6,"easy",0.05,200
"4508","INKA2",3358,9,"easy",0.05,200
"4509","BOD1",433,1,"easy",0.05,200
"4510","PTP4A1",2790,6,"easy",0.05,200
"4511","SFTPD",13147,95,"easy",0.05,200
"4512","LOXHD1",23404,83,"easy",0.05,200
"4513","HS3ST2",525,1,"easy",0.05,200
"4514","IBSP",5468,24,"easy",0.05,200
"4515","C4orf54",8342,28,"easy",0.05,200
"4516","FUT2",13522,51,"easy",0.05,200
"4517","KRT79",1625,6,"easy",0.05,200
"4518","BTLA",3983,10,"easy",0.05,200
"4519","ZAP70",12750,38,"easy",0.05,200
"4520","FMN2",1561,5,"easy",0.05,200
"4521","HAS1",27952,125,"easy",0.05,200
"4522","LBP",12094,139,"easy",0.05,200
"4523","TSC22D3",1414,3,"easy",0.05,200
"4524","FUT3",333,1,"easy",0.05,200
"4525","FAM81A",1514,6,"easy",0.05,200
"4526","F9",1257,3,"easy",0.05,200
"4527","GLRX",4915,15,"easy",0.05,200
"4528","IL1RN",25842,106,"easy",0.05,200
"4529","RND1",760,2,"easy",0.05,200
"4530","NEGR1",1803,6,"easy",0.05,200
"4531","IL11",6469,16,"easy",0.05,200
"4532","SLA2",9622,25,"easy",0.05,200
"4533","ADAMTS14",1090,3,"easy",0.05,200
"4534","IER2",21036,85,"easy",0.05,200
"4535","VGF",1028,3,"easy",0.05,200
"4536","CDHR2",1488,5,"easy",0.05,200
"4537","PNPLA3",31783,134,"easy",0.05,200
"4538","MMP17",2628,8,"easy",0.05,200
"4539","IFIT1B",3039,10,"easy",0.05,200
"4540","GKN2",945,3,"easy",0.05,200
"4541","ZHX2",17333,77,"easy",0.05,200
"4542","FCAR",16160,53,"easy",0.05,200
"4543","XAB2",231,1,"easy",0.05,200
"4544","FKBP1B",745,2,"easy",0.05,200
"4545","MARCHF7",622,1,"easy",0.05,200
"4546","HBB",13956,77,"easy",0.05,200
"4547","DEPTOR",296,1,"easy",0.05,200
"4548","GIMAP5",8702,24,"easy",0.05,200
"4549","ASGR1",19684,116,"easy",0.05,200
"4550","LRRC4",7579,27,"easy",0.05,200
"4551","RBM43",395,1,"easy",0.05,200
"4552","POTEJ",5309,21,"easy",0.05,200
"4553","MGARP",10858,59,"easy",0.05,200
"4554","VNN3",28412,154,"easy",0.05,200
"4555","NIPAL1",297,2,"easy",0.05,200
"4556","TOX",25206,131,"easy",0.05,200
"4557","CYP17A1",4022,21,"easy",0.05,200
"4558","CACNA1S",19653,134,"easy",0.05,200
"4559","IRX4",2498,6,"easy",0.05,200
"4560","SLC17A9",799,2,"easy",0.05,200
"4561","FOXQ1",605,2,"easy",0.05,200
"4562","PTX3",20168,142,"easy",0.05,200
"4563","PAEP",614,1,"easy",0.05,200
"4564","CPNE7",980,4,"easy",0.05,200
"4565","FOXJ1",15821,63,"easy",0.05,200
"4566","RRP1B",2115,6,"easy",0.05,200
"4567","KLHL41",8308,180,"easy",0.05,200
"4568","ZNF560",8380,21,"easy",0.05,200
"4569","CFAP65",1225,3,"easy",0.05,200
"4570","SCGB1A1",19514,101,"easy",0.05,200
"4571","CDC7",642,2,"easy",0.05,200
"4572","RMND5A",399,1,"easy",0.05,200
"4573","ADAR",549,1,"easy",0.05,200
"4574","CROCC2",2152,7,"easy",0.05,200
"4575","GNAT1",589,1,"easy",0.05,200
"4576","ZBBX",297,1,"easy",0.05,200
"4577","GZMM",392,1,"easy",0.05,200
"4578","ME1",1871,5,"easy",0.05,200
"4579","WDR61",482,1,"easy",0.05,200
"4580","MCTP1",250,1,"easy",0.05,200
"4581","VNN2",2978,8,"easy",0.05,200
"4582","PDE4C",15437,70,"easy",0.05,200
"4583","CHIT1",1032,5,"easy",0.05,200
"4584","RNF212",1662,6,"easy",0.05,200
"4585","C2orf76",424,1,"easy",0.05,200
"4586","GFRA2",652,2,"easy",0.05,200
"4587","TMEM161B",1723,5,"easy",0.05,200
"4588","KCNE4",257,1,"easy",0.05,200
"4589","TOPAZ1",662,1,"easy",0.05,200
"4590","NCR3",6357,17,"easy",0.05,200
"4591","TRABD2A",797,3,"easy",0.05,200
"4592","ACKR3",174,1,"easy",0.05,200
"4593","HBD",11455,59,"easy",0.05,200
"4594","UPP2",470,2,"easy",0.05,200
"4595","PJA2",1806,6,"easy",0.05,200
"4596","TBX4",2108,9,"easy",0.05,200
"4597","CABYR",21366,68,"easy",0.05,200
"4598","ZNF331",326,1,"easy",0.05,200
"4599","TNR",2085,8,"easy",0.05,200
"4600","PSMA8",1696,4,"easy",0.05,200
"4601","RHBG",417,2,"easy",0.05,200
"4602","IL17RE",28996,160,"easy",0.05,200
"4603","RAC2",385,1,"easy",0.05,200
"4604","FCGBP",1936,6,"easy",0.05,200
"4605","RPL3L",2947,7,"easy",0.05,200
"4606","CLCA2",14720,44,"easy",0.05,200
"4607","PBK",269,1,"easy",0.05,200
"4608","SIX1",10651,35,"easy",0.05,200
"4609","FSCN3",5585,15,"easy",0.05,200
"4610","CES5A",11892,45,"easy",0.05,200
"4611","SRL",11002,33,"easy",0.05,200
"4612","ZNF804A",89,2,"easy",0.05,200
"4613","STUM",1162,5,"easy",0.05,200
"4614","SLC12A3",9808,88,"easy",0.05,200
"4615","RARA",1023,3,"easy",0.05,200
"4616","CHGA",15460,59,"easy",0.05,200
"4617","GRM5",1377,4,"easy",0.05,200
"4618","DENND2D",893,2,"easy",0.05,200
"4619","SST",4747,17,"easy",0.05,200
"4620","SLC16A1",8616,22,"easy",0.05,200
"4621","MLIP",20256,123,"easy",0.05,200
"4622","BMP3",468,1,"easy",0.05,200
"4623","ANO5",1099,3,"easy",0.05,200
"4624","OTULINL",808,2,"easy",0.05,200
"4625","MYO1B",10214,30,"easy",0.05,200
"4626","EVX1",783,2,"easy",0.05,200
"4627","MAT1A",20587,135,"easy",0.05,200
"4628","KCNT2",5590,14,"easy",0.05,200
"4629","SCNN1G",698,2,"easy",0.05,200
"4630","HPS3",7167,19,"easy",0.05,200
"4631","AMY2A",4562,12,"easy",0.05,200
"4632","DOK3",531,1,"easy",0.05,200
"4633","PPP2R2B",274,1,"easy",0.05,200
"4634","SRSF7",765,2,"easy",0.05,200
"4635","DLX6",4113,13,"easy",0.05,200
"4636","SLAMF9",782,2,"easy",0.05,200
"4637","PGC",2332,10,"easy",0.05,200
"4638","CYP4F11",287,1,"easy",0.05,200
"4639","PKHD1L1",758,2,"easy",0.05,200
"4640","CHRND",16453,96,"easy",0.05,200
"4641","GPR21",205,1,"easy",0.05,200
"4642","FAM189A2",13475,43,"easy",0.05,200
"4643","KNG1",7252,28,"easy",0.05,200
"4644","TMEM52B",2313,11,"easy",0.05,200
"4645","ADH1A",10497,31,"easy",0.05,200
"4646","CAVIN4",8282,31,"easy",0.05,200
"4647","IKZF2",29149,128,"easy",0.05,200
"4648","IL21",485,1,"easy",0.05,200
"4649","EPB41",334,1,"easy",0.05,200
"4650","G0S2",5804,23,"easy",0.05,200
"4651","DMAC1",696,1,"easy",0.05,200
"4652","AMBP",12421,105,"easy",0.05,200
"4653","TMC5",26362,141,"easy",0.05,200
"4654","RNF186",6527,22,"easy",0.05,200
"4655","SCNN1B",314,1,"easy",0.05,200
"4656","SNX32",1217,4,"easy",0.05,200
"4657","TRPC5OS",669,1,"easy",0.05,200
"4658","SOX7",27954,114,"easy",0.05,200
"4659","ALOX15B",834,2,"easy",0.05,200
"4660","RTL3",4964,13,"easy",0.05,200
"4661","KRT27",6292,16,"easy",0.05,200
"4662","SETD7",270,1,"easy",0.05,200
"4663","WASF1",1638,4,"easy",0.05,200
"4664","CRTAM",26070,104,"easy",0.05,200
"4665","BSND",992,4,"easy",0.05,200
"4666","BAG2",488,1,"easy",0.05,200
"4667","LONRF3",7326,23,"easy",0.05,200
"4668","MC4R",2598,9,"easy",0.05,200
"4669","CD27",18185,59,"easy",0.05,200
"4670","GPR174",25433,143,"easy",0.05,200
"4671","TMEM182",8193,28,"easy",0.05,200
"4672","BCL2A1",289,1,"easy",0.05,200
"4673","DPY19L3",640,1,"easy",0.05,200
"4674","SIRPB2",710,2,"easy",0.05,200
"4675","HCN4",2812,10,"easy",0.05,200
"4676","IFIH1",3410,7,"easy",0.05,200
"4677","DNAH10",4888,20,"easy",0.05,200
"4678","PPP4R1",1016,3,"easy",0.05,200
"4679","COX6A2",28282,114,"easy",0.05,200
"4680","USP18",1151,2,"easy",0.05,200
"4681","NELL1",8017,28,"easy",0.05,200
"4682","ERVV-1",3484,14,"easy",0.05,200
"4683","LRRC18",842,2,"easy",0.05,200
"4684","F2RL2",1995,5,"easy",0.05,200
"4685","SCEL",1693,7,"easy",0.05,200
"4686","LAMP5",1119,3,"easy",0.05,200
"4687","OOEP",4519,17,"easy",0.05,200
"4688","MARCKS",385,1,"easy",0.05,200
"4689","RCSD1",1741,4,"easy",0.05,200
"4690","UBE2QL1",1151,4,"easy",0.05,200
"4691","KRT12",5468,17,"easy",0.05,200
"4692","SLC36A1",505,2,"easy",0.05,200
"4693","SRRM3",544,4,"easy",0.05,200
"4694","PSG4",4474,18,"easy",0.05,200
"4695","SLN",8382,26,"easy",0.05,200
"4696","ATP6V0A1",643,1,"easy",0.05,200
"4697","PRSS12",473,1,"easy",0.05,200
"4698","RXFP3",1859,5,"easy",0.05,200
"4699","LCT",6340,21,"easy",0.05,200
"4700","COL13A1",313,1,"easy",0.05,200
"4701","DSG1",8081,188,"easy",0.05,200
"4702","VAPA",1321,3,"easy",0.05,200
"4703","FOXO6",2877,9,"easy",0.05,200
"4704","PTPN7",5130,13,"easy",0.05,200
"4705","PGA5",694,2,"easy",0.05,200
"4706","EBI3",4444,11,"easy",0.05,200
"4707","FAM171B",930,2,"easy",0.05,200
"4708","LGALS12",6857,22,"easy",0.05,200
"4709","HLA-E",6017,15,"easy",0.05,200
"4710","CAPN14",62,1,"easy",0.05,200
"4711","CEACAM5",13037,164,"easy",0.05,200
"4712","GABRA2",530,2,"easy",0.05,200
"4713","NEUROD4",3296,9,"easy",0.05,200
"4714","B4GALNT4",1291,7,"easy",0.05,200
"4715","LOXL2",3486,8,"easy",0.05,200
"4716","ASB4",340,3,"easy",0.05,200
"4717","RAP2C",1196,2,"easy",0.05,200
"4718","NCR3LG1",783,2,"easy",0.05,200
"4719","TBX3",1401,3,"easy",0.05,200
"4720","NR4A2",33183,150,"easy",0.05,200
"4721","ZMAT2",1017,3,"easy",0.05,200
"4722","KCTD12",1473,3,"easy",0.05,200
"4723","CDC6",172,1,"easy",0.05,200
"4724","FGD3",8835,27,"easy",0.05,200
"4725","DRC1",2594,8,"easy",0.05,200
"4726","VWA2",1542,4,"easy",0.05,200
"4727","CSH1",13736,148,"easy",0.05,200
"4728","ZNF536",470,1,"easy",0.05,200
"4729","C9",2870,9,"easy",0.05,200
"4730","STEAP1",428,1,"easy",0.05,200
"4731","GCK",10545,41,"easy",0.05,200
"4732","PCDHGA2",948,4,"easy",0.05,200
"4733","CA8",3682,19,"easy",0.05,200
"4734","VAT1L",1174,5,"easy",0.05,200
"4735","ELMOD1",358,2,"easy",0.05,200
"4736","FMR1NB",2569,6,"easy",0.05,200
"4737","NR0B1",16919,131,"easy",0.05,200
"4738","PNP",653,1,"easy",0.05,200
"4739","ADAM7",1475,4,"easy",0.05,200
"4740","SLC22A25",2890,7,"easy",0.05,200
"4741","SH3TC2",1359,3,"easy",0.05,200
"4742","BCAS1",2107,7,"easy",0.05,200
"4743","SP100",2383,6,"easy",0.05,200
"4744","STMN4",2007,11,"easy",0.05,200
"4745","SLC25A18",1608,5,"easy",0.05,200
"4746","DAND5",195,1,"easy",0.05,200
"4747","CLEC4M",5838,15,"easy",0.05,200
"4748","TMEM130",273,1,"easy",0.05,200
"4749","TNN",6002,17,"easy",0.05,200
"4750","TBC1D7",635,2,"easy",0.05,200
"4751","CYFIP2",2436,5,"easy",0.05,200
"4752","NTN3",565,1,"easy",0.05,200
"4753","FBXO25",2199,5,"easy",0.05,200
"4754","KRTDAP",4554,15,"easy",0.05,200
"4755","SLC16A7",2895,11,"easy",0.05,200
"4756","HBA1",10974,60,"easy",0.05,200
"4757","PLAUR",268,1,"easy",0.05,200
"4758","SBSN",11282,189,"easy",0.05,200
"4759","MRM2",825,2,"easy",0.05,200
"4760","AIM2",2862,7,"easy",0.05,200
"4761","SERPINB3",27066,153,"easy",0.05,200
"4762","PAQR3",273,1,"easy",0.05,200
"4763","ZNF107",572,1,"easy",0.05,200
"4764","KCNH8",4303,14,"easy",0.05,200
"4765","IL12RB1",6992,17,"easy",0.05,200
"4766","RHAG",540,1,"easy",0.05,200
"4767","KATNBL1",15106,49,"easy",0.05,200
"4768","RPE65",22954,86,"easy",0.05,200
"4769","ADGRG4",12044,59,"easy",0.05,200
"4770","SLC8A1",6207,17,"easy",0.05,200
"4771","PNPLA1",343,1,"easy",0.05,200
"4772","EPSTI1",9749,29,"easy",0.05,200
"4773","TRIM22",29604,167,"easy",0.05,200
"4774","ARHGAP1",664,1,"easy",0.05,200
"4775","IGFL2",132,1,"easy",0.05,200
"4776","OR51E1",411,2,"easy",0.05,200
"4777","PEG10",1454,5,"easy",0.05,200
"4778","GBP2",6985,19,"easy",0.05,200
"4779","HPR",7911,32,"easy",0.05,200
"4780","SLC23A2",4027,9,"easy",0.05,200
"4781","CACNG4",5605,15,"easy",0.05,200
"4782","PLA2G10",458,4,"easy",0.05,200
"4783","KLRC4",13057,36,"easy",0.05,200
"4784","ARHGAP4",2962,7,"easy",0.05,200
"4785","ZMYM2",414,1,"easy",0.05,200
"4786","MAB21L1",5420,14,"easy",0.05,200
"4787","SLC66A1L",1225,3,"easy",0.05,200
"4788","LHX2",350,1,"easy",0.05,200
"4789","MTRNR2L8",265,1,"easy",0.05,200
"4790","MSTN",444,1,"easy",0.05,200
"4791","DUOXA1",387,2,"easy",0.05,200
"4792","LRRC3B",7407,29,"easy",0.05,200
"4793","RXRA",361,1,"easy",0.05,200
"4794","GATA3",13791,72,"easy",0.05,200
"4795","ARAP2",524,1,"easy",0.05,200
"4796","SRCIN1",3101,7,"easy",0.05,200
"4797","HECW2",514,1,"easy",0.05,200
"4798","DNAJC1",1895,3,"easy",0.05,200
"4799","SYTL2",314,1,"easy",0.05,200
"4800","NDUFC2",3720,10,"easy",0.05,200
"4801","MBL2",5350,16,"easy",0.05,200
"4802","ADGB",1289,3,"easy",0.05,200
"4803","CD177",2486,11,"easy",0.05,200
"4804","SLC10A4",2187,5,"easy",0.05,200
"4805","LAYN",359,1,"easy",0.05,200
"4806","UNC45B",4176,11,"easy",0.05,200
"4807","RASEF",346,1,"easy",0.05,200
"4808","TCAP",17306,118,"easy",0.05,200
"4809","ARHGAP36",1516,3,"easy",0.05,200
"4810","SSX1",412,1,"easy",0.05,200
"4811","NOTUM",377,1,"easy",0.05,200
"4812","FFAR2",4981,15,"easy",0.05,200
"4813","RHCG",626,2,"easy",0.05,200
"4814","HLA-B",886,2,"easy",0.05,200
"4815","DPYSL5",1882,4,"easy",0.05,200
"4816","ANKRD50",308,1,"easy",0.05,200
"4817","DUSP6",7269,23,"easy",0.05,200
"4818","ALOX15",25299,98,"easy",0.05,200
"4819","PCDHB15",573,1,"easy",0.05,200
"4820","IGSF9",29377,134,"easy",0.05,200
"4821","UMOD",4537,21,"easy",0.05,200
"4822","TMEFF1",355,1,"easy",0.05,200
"4823","SP8",312,1,"easy",0.05,200
"4824","RAPSN",12108,36,"easy",0.05,200
"4825","F8",5687,18,"easy",0.05,200
"4826","ZNF695",1433,3,"easy",0.05,200
"4827","AQP9",4477,18,"easy",0.05,200
"4828","LMAN1L",360,1,"easy",0.05,200
"4829","PVRIG",4441,8,"easy",0.05,200
"4830","CAMK2A",950,2,"easy",0.05,200
"4831","TM4SF4",1567,10,"easy",0.05,200
"4832","SLC38A11",2732,8,"easy",0.05,200
"4833","ITGB1",549,1,"easy",0.05,200
"4834","EGF",2604,11,"easy",0.05,200
"4835","CRTAC1",2444,7,"easy",0.05,200
"4836","NEK2",349,1,"easy",0.05,200
"4837","C9orf152",366,1,"easy",0.05,200
"4838","CDH16",323,1,"easy",0.05,200
"4839","UGT2B15",10736,193,"easy",0.05,200
"4840","TAAR6",2340,14,"easy",0.05,200
"4841","GPX2",20057,152,"easy",0.05,200
"4842","PIK3CG",3298,9,"easy",0.05,200
"4843","MAP7D2",509,2,"easy",0.05,200
"4844","CA1",4563,22,"easy",0.05,200
"4845","TIMM50",616,1,"easy",0.05,200
"4846","FIBCD1",2836,10,"easy",0.05,200
"4847","UGT2B11",485,1,"easy",0.05,200
"4848","APCS",10527,53,"easy",0.05,200
"4849","CARD17",242,1,"easy",0.05,200
"4850","KRTAP1-5",612,1,"easy",0.05,200
"4851","GPRIN3",416,2,"easy",0.05,200
"4852","GFM2",163,1,"easy",0.05,200
"4853","MUC16",6314,30,"easy",0.05,200
"4854","PRKAR2A",6609,15,"easy",0.05,200
"4855","FFAR1",550,2,"easy",0.05,200
"4856","RASAL3",17295,54,"easy",0.05,200
"4857","IQSEC3",2093,8,"easy",0.05,200
"4858","LMOD2",22346,138,"easy",0.05,200
"4859","AK1",843,2,"easy",0.05,200
"4860","ETV4",979,4,"easy",0.05,200
"4861","SCN1A",7560,43,"easy",0.05,200
"4862","CCNC",362,1,"easy",0.05,200
"4863","CBARP",1721,4,"easy",0.05,200
"4864","INO80B",1842,5,"easy",0.05,200
"4865","ANKRD28",986,3,"easy",0.05,200
"4866","TCEAL5",2677,7,"easy",0.05,200
"4867","SLPI",4944,15,"easy",0.05,200
"4868","HACD1",3730,11,"easy",0.05,200
"4869","MAP3K20",4877,13,"easy",0.05,200
"4870","LRRC2",5845,15,"easy",0.05,200
"4871","APOL5",6269,22,"easy",0.05,200
"4872","BMPR1B",315,1,"easy",0.05,200
"4873","LAMA3",1054,2,"easy",0.05,200
"4874","TTC24",1123,4,"easy",0.05,200
"4875","BTN3A1",27500,162,"easy",0.05,200
"4876","STAC2",3364,16,"easy",0.05,200
"4877","PTPMT1",220,1,"easy",0.05,200
"4878","PGA4",150,1,"easy",0.05,200
"4879","RSPO4",525,1,"easy",0.05,200
"4880","HAPLN2",2686,7,"easy",0.05,200
"4881","HK2",6351,20,"easy",0.05,200
"4882","BNIP5",884,2,"easy",0.05,200
"4883","CALB1",3863,26,"easy",0.05,200
"4884","RSPH4A",4608,15,"easy",0.05,200
"4885","MRPS27",5978,25,"easy",0.05,200
"4886","TNFSF8",671,1,"easy",0.05,200
"4887","IGSF21",404,1,"easy",0.05,200
"4888","MAGI1",5332,13,"easy",0.05,200
"4889","TMEM170B",524,2,"easy",0.05,200
"4890","KPRP",9127,29,"easy",0.05,200
"4891","CDH18",426,2,"easy",0.05,200
"4892","FOXL2",2540,9,"easy",0.05,200
"4893","PTGS1",257,1,"easy",0.05,200
"4894","BMPER",16711,84,"easy",0.05,200
"4895","MIXL1",4799,13,"easy",0.05,200
"4896","MEST",4778,20,"easy",0.05,200
"4897","ERI3",274,1,"easy",0.05,200
"4898","MUC3A",2609,10,"easy",0.05,200
"4899","AGXT",17457,102,"easy",0.05,200
"4900","ABCC11",810,2,"easy",0.05,200
"4901","MANSC1",5452,15,"easy",0.05,200
"4902","FOXG1",305,1,"easy",0.05,200
"4903","FAXC",513,1,"easy",0.05,200
"4904","GYPB",2376,8,"easy",0.05,200
"4905","OLFM4",9535,38,"easy",0.05,200
"4906","MYO7A",749,2,"easy",0.05,200
"4907","IL13RA2",8891,48,"easy",0.05,200
"4908","WAS",876,2,"easy",0.05,200
"4909","NOCT",6210,17,"easy",0.05,200
"4910","PI3",19517,78,"easy",0.05,200
"4911","MSX1",14913,47,"easy",0.05,200
"4912","HP",20817,184,"easy",0.05,200
"4913","XDH",7877,36,"easy",0.05,200
"4914","SIX2",6091,44,"easy",0.05,200
