"","Gene","Count","Thresh.Name","Thresh.Value"
"584","GNG11",2,"narrow",0.002
"585","GNG2",1,"narrow",0.002
"586","GNGT1",2,"narrow",0.002
"587","GOLGA7B",3,"narrow",0.002
"588","GOLIM4",9,"narrow",0.002
"589","GP2",27,"narrow",0.002
"590","GPA33",1,"narrow",0.002
"591","GPM6A",1,"narrow",0.002
"592","GPM6B",8,"narrow",0.002
"593","GPR132",3,"narrow",0.002
"594","GPR155",77,"narrow",0.002
"595","GPR158",6,"narrow",0.002
"596","GPR37L1",7,"narrow",0.002
"597","GPR87",128,"narrow",0.002
"598","GPR88",1,"narrow",0.002
"599","GPRC5A",29,"narrow",0.002
"600","GPRC5B",1,"narrow",0.002
"601","GPRIN2",7,"narrow",0.002
"602","GPRIN3",8,"narrow",0.002
"603","GPX2",2,"narrow",0.002
"604","GPX3",127,"narrow",0.002
"605","GPX7",5,"narrow",0.002
"606","GRAMD1B",10,"narrow",0.002
"607","GRAMD4",2,"narrow",0.002
"608","GREB1",1,"narrow",0.002
"609","GRIK2",10,"narrow",0.002
"610","GRIK3",1,"narrow",0.002
"611","GRIN2D",18,"narrow",0.002
"612","GRK1",3,"narrow",0.002
"613","GRM4",6,"narrow",0.002
"614","GRPEL2",1,"narrow",0.002
"615","GSC",1,"narrow",0.002
"616","GSDMC",33,"narrow",0.002
"617","GSTO2",3,"narrow",0.002
"618","GTSF1",2,"narrow",0.002
"619","GYG2",15,"narrow",0.002
"620","GYPC",5,"narrow",0.002
"621","HAAO",3,"narrow",0.002
"622","HABP2",3,"narrow",0.002
"623","HAPLN3",3,"narrow",0.002
"624","HAPLN4",1,"narrow",0.002
"625","HAS2",5,"narrow",0.002
"626","HCRTR2",9,"narrow",0.002
"627","HDAC4",1,"narrow",0.002
"628","HEG1",9,"narrow",0.002
"629","HERC5",4,"narrow",0.002
"630","HES6",1,"narrow",0.002
"631","HEY1",67,"narrow",0.002
"632","HEYL",8,"narrow",0.002
"633","HGD",1,"narrow",0.002
"634","HGFAC",6,"narrow",0.002
"635","HIC1",1,"narrow",0.002
"636","HIF3A",1,"narrow",0.002
"637","HLA-DMA",30,"narrow",0.002
"638","HLA-DMB",1,"narrow",0.002
"639","HLA-DOB",20,"narrow",0.002
"640","HLA-DRB1",13,"narrow",0.002
"641","HLA-DRB5",14,"narrow",0.002
"642","HMGCS2",6,"narrow",0.002
"643","HOGA1",40,"narrow",0.002
"644","HORMAD1",9,"narrow",0.002
"645","HOXB4",6,"narrow",0.002
"646","HOXB5",11,"narrow",0.002
"647","HOXB7",1,"narrow",0.002
"648","HOXB8",3,"narrow",0.002
"649","HOXB9",1,"narrow",0.002
"650","HOXC12",6,"narrow",0.002
"651","HOXD10",7,"narrow",0.002
"652","HOXD11",4,"narrow",0.002
"653","HOXD13",4,"narrow",0.002
"654","HOXD9",3,"narrow",0.002
"655","HPDL",1,"narrow",0.002
"656","HPGD",1,"narrow",0.002
"657","HPN",1,"narrow",0.002
"658","HRNR",19,"narrow",0.002
"659","HSD17B2",22,"narrow",0.002
"660","HSDL2",24,"narrow",0.002
"661","HSH2D",41,"narrow",0.002
"662","HSPB1",1,"narrow",0.002
"663","HSPB6",29,"narrow",0.002
"664","HTR1D",1,"narrow",0.002
"665","HTR2C",26,"narrow",0.002
"666","HTRA3",3,"narrow",0.002
