,iter,drug,tissue,max_moment,sparsity,weighting,geneset,model,max_scale,edge_weights,acc,bal_acc,roc_auc
18386,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,5,raw,0.5,0.3333333333333333,-1
18387,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,5,raw,0.5,0.3333333333333333,-1
18388,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18389,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,5,raw,0.625,0.4166666666666667,-1
18390,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,5,raw,0.5,0.5,-1
18391,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,5,raw,0.5,0.3333333333333333,-1
18392,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18393,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,5,raw,0.75,0.5,-1
18394,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,5,raw,0.625,0.75,-1
18395,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,5,raw,0.375,0.41666666666666663,-1
18396,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18397,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,5,raw,0.75,0.5,-1
18398,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,5,raw,0.625,0.75,-1
18399,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,5,raw,0.375,0.5833333333333334,-1
18400,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18401,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18402,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18403,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18404,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18405,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18406,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18407,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18408,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18409,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18410,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.5,-1
18411,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18412,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,1,raw,0.75,0.5,-1
18413,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18414,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,1,raw,0.375,0.5833333333333334,-1
18415,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,1,raw,0.375,0.41666666666666663,-1
18416,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,1,raw,0.75,0.5,-1
18417,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18418,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,1,raw,0.375,0.5833333333333334,-1
18419,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,1,raw,0.375,0.5833333333333334,-1
18420,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18421,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18422,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18423,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18424,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18425,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18426,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18427,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18428,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,2,raw,0.625,0.4166666666666667,-1
18429,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18430,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.5,-1
18431,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18432,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,2,raw,0.625,0.4166666666666667,-1
18433,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,2,raw,0.625,0.4166666666666667,-1
18434,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,2,raw,0.375,0.5833333333333334,-1
18435,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,2,raw,0.375,0.41666666666666663,-1
18436,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,2,raw,0.75,0.5,-1
18437,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,2,raw,0.625,0.4166666666666667,-1
18438,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,2,raw,0.375,0.5833333333333334,-1
18439,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,2,raw,0.5,0.6666666666666666,-1
18440,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18441,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18442,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18443,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18444,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18445,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18446,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18447,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18448,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,3,raw,0.625,0.4166666666666667,-1
18449,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18450,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.5,-1
18451,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18452,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,3,raw,0.625,0.4166666666666667,-1
18453,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,3,raw,0.625,0.4166666666666667,-1
18454,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,3,raw,0.375,0.5833333333333334,-1
18455,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,3,raw,0.375,0.41666666666666663,-1
18456,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,3,raw,0.375,0.25,-1
18457,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,3,raw,0.625,0.4166666666666667,-1
18458,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,3,raw,0.375,0.5833333333333334,-1
18459,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,3,raw,0.5,0.6666666666666666,-1
18460,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.3333333333333333,-1
18461,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18462,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.3333333333333333,-1
18463,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18464,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.3333333333333333,-1
18465,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18466,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.3333333333333333,-1
18467,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18468,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,4,raw,0.625,0.4166666666666667,-1
18469,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,4,raw,0.625,0.4166666666666667,-1
18470,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.5,-1
18471,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18472,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,4,raw,0.75,0.5,-1
18473,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,4,raw,0.625,0.4166666666666667,-1
18474,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,4,raw,0.375,0.5833333333333334,-1
18475,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,4,raw,0.375,0.41666666666666663,-1
18476,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,4,raw,0.625,0.4166666666666667,-1
18477,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,4,raw,0.625,0.4166666666666667,-1
18478,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,4,raw,0.375,0.5833333333333334,-1
18479,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,4,raw,0.375,0.5833333333333334,-1
18480,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,5,raw,0.375,0.25,-1
18481,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,5,raw,0.375,0.25,-1
18482,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,5,raw,0.375,0.25,-1
18483,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,5,raw,0.375,0.25,-1
18484,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,5,raw,0.5,0.3333333333333333,-1
18485,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,5,raw,0.5,0.3333333333333333,-1
18486,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,5,raw,0.5,0.3333333333333333,-1
18487,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,5,raw,0.5,0.3333333333333333,-1
18488,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18489,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,5,raw,0.625,0.4166666666666667,-1
18490,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,5,raw,0.5,0.5,-1
18491,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,5,raw,0.5,0.3333333333333333,-1
18492,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18493,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,5,raw,0.75,0.5,-1
18494,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,5,raw,0.625,0.75,-1
18495,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,5,raw,0.375,0.41666666666666663,-1
18496,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18497,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,5,raw,0.75,0.5,-1
18498,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,5,raw,0.625,0.75,-1
18499,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,5,raw,0.375,0.5833333333333334,-1
18500,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18501,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18502,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18503,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18504,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18505,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18506,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18507,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18508,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18509,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18510,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.5,-1
18511,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18512,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,1,raw,0.75,0.5,-1
18513,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18514,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,1,raw,0.375,0.5833333333333334,-1
18515,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,1,raw,0.375,0.41666666666666663,-1
18516,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,1,raw,0.75,0.5,-1
18517,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18518,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,1,raw,0.375,0.5833333333333334,-1
18519,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,1,raw,0.375,0.5833333333333334,-1
18520,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18521,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18522,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18523,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18524,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18525,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18526,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18527,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18528,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,2,raw,0.625,0.4166666666666667,-1
18529,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18530,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.5,-1
18531,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18532,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,2,raw,0.625,0.4166666666666667,-1
18533,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,2,raw,0.625,0.4166666666666667,-1
18534,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,2,raw,0.375,0.5833333333333334,-1
18535,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,2,raw,0.375,0.41666666666666663,-1
18536,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,2,raw,0.75,0.5,-1
18537,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,2,raw,0.625,0.4166666666666667,-1
18538,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,2,raw,0.375,0.5833333333333334,-1
18539,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,2,raw,0.5,0.6666666666666666,-1
18540,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18541,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18542,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18543,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18544,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18545,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18546,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18547,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18548,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,3,raw,0.625,0.4166666666666667,-1
18549,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18550,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.5,-1
18551,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18552,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,3,raw,0.625,0.4166666666666667,-1
18553,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,3,raw,0.625,0.4166666666666667,-1
18554,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,3,raw,0.375,0.5833333333333334,-1
18555,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,3,raw,0.375,0.41666666666666663,-1
18556,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,3,raw,0.375,0.25,-1
18557,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,3,raw,0.625,0.4166666666666667,-1
18558,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,3,raw,0.375,0.5833333333333334,-1
18559,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,3,raw,0.5,0.6666666666666666,-1
18560,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.3333333333333333,-1
18561,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18562,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.3333333333333333,-1
18563,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18564,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.3333333333333333,-1
18565,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18566,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.3333333333333333,-1
18567,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18568,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,4,raw,0.625,0.4166666666666667,-1
18569,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,4,raw,0.625,0.4166666666666667,-1
18570,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,4,raw,0.5,0.5,-1
18571,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,4,raw,0.5,0.3333333333333333,-1
18572,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,4,raw,0.75,0.5,-1
18573,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,4,raw,0.625,0.4166666666666667,-1
18574,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,4,raw,0.375,0.5833333333333334,-1
18575,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,4,raw,0.375,0.41666666666666663,-1
18576,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,4,raw,0.625,0.4166666666666667,-1
18577,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,4,raw,0.625,0.4166666666666667,-1
18578,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,4,raw,0.375,0.5833333333333334,-1
18579,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,4,raw,0.375,0.5833333333333334,-1
18580,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,5,raw,0.375,0.25,-1
18581,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,5,raw,0.375,0.25,-1
18582,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,5,raw,0.375,0.25,-1
18583,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,5,raw,0.375,0.25,-1
18584,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,5,raw,0.5,0.3333333333333333,-1
18585,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,5,raw,0.5,0.3333333333333333,-1
18586,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,5,raw,0.5,0.3333333333333333,-1
18587,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,5,raw,0.5,0.3333333333333333,-1
18588,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18589,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,5,raw,0.625,0.4166666666666667,-1
18590,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,5,raw,0.5,0.5,-1
18591,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,5,raw,0.5,0.3333333333333333,-1
18592,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18593,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,5,raw,0.75,0.5,-1
18594,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,5,raw,0.625,0.75,-1
18595,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,5,raw,0.375,0.41666666666666663,-1
18596,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,5,raw,0.75,0.5,-1
18597,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,5,raw,0.75,0.5,-1
18598,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,5,raw,0.625,0.75,-1
18599,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,5,raw,0.375,0.5833333333333334,-1
18600,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18601,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18602,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18603,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18604,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18605,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18606,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18607,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18608,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.3333333333333333,-1
18609,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18610,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,1,raw,0.5,0.5,-1
18611,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18612,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,1,raw,0.75,0.5,-1
18613,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18614,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,1,raw,0.375,0.5833333333333334,-1
18615,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,1,raw,0.375,0.41666666666666663,-1
18616,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,1,raw,0.75,0.5,-1
18617,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,1,raw,0.5,0.3333333333333333,-1
18618,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,1,raw,0.375,0.5833333333333334,-1
18619,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,1,raw,0.375,0.5833333333333334,-1
18620,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18621,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18622,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18623,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18624,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18625,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18626,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.3333333333333333,-1
18627,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18628,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,2,raw,0.625,0.4166666666666667,-1
18629,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18630,4,Ipi,ALL,3,dense,unweighted,PD-L1,SVC,2,raw,0.5,0.5,-1
18631,4,Ipi,ALL,3,dense,unweighted,PD-L1,LR,2,raw,0.5,0.3333333333333333,-1
18632,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,2,raw,0.625,0.4166666666666667,-1
18633,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,2,raw,0.625,0.4166666666666667,-1
18634,4,Ipi,ALL,4,dense,unweighted,PD-L1,SVC,2,raw,0.375,0.5833333333333334,-1
18635,4,Ipi,ALL,4,dense,unweighted,PD-L1,LR,2,raw,0.375,0.41666666666666663,-1
18636,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,2,raw,0.75,0.5,-1
18637,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,2,raw,0.625,0.4166666666666667,-1
18638,4,Ipi,ALL,5,dense,unweighted,PD-L1,SVC,2,raw,0.375,0.5833333333333334,-1
18639,4,Ipi,ALL,5,dense,unweighted,PD-L1,LR,2,raw,0.5,0.6666666666666666,-1
18640,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18641,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18642,4,Ipi,ALL,1,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18643,4,Ipi,ALL,1,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
18644,4,Ipi,ALL,2,dense,unweighted,PD-L1,SVC,3,raw,0.5,0.3333333333333333,-1
18645,4,Ipi,ALL,2,dense,unweighted,PD-L1,LR,3,raw,0.5,0.3333333333333333,-1
